Pairs,Sharpe,Simple_rtn,STD,Trading_times,Holding_days,Total_days,Comm
MA_31MA_56,0.042263244,1.097989003,0.010270725,104,3086,4936,0
MA_31MA_57,0.042263244,1.030515196,0.010270725,106,3097,4936,0
MA_31MA_58,0.042263244,1.17776223,0.010270725,102,3122,4936,0
MA_31MA_59,0.014274006,1.424307999,0.0102669,84,3146,4936,0
MA_31MA_60,-0.154472526,1.399940766,0.010416941,78,3155,4936,0
MA_31MA_61,-0.180723544,1.349185295,0.010413105,78,3161,4936,0
MA_31MA_62,-0.136355373,1.296062129,0.010423848,78,3159,4936,0
MA_31MA_63,-0.145338511,0.953624311,0.010424251,78,3163,4936,0
MA_31MA_64,-0.210775354,1.046329311,0.010443397,72,3165,4936,0
MA_31MA_65,-0.259746614,1.174582343,0.010456521,72,3168,4936,0
MA_31MA_66,-0.223941217,1.065614295,0.010463893,72,3163,4936,0
MA_31MA_67,-0.23871549,0.889539148,0.010464845,70,3167,4936,0
MA_31MA_68,-0.215742582,1.016511056,0.010462066,70,3169,4936,0
MA_31MA_69,-0.089143628,0.812180211,0.010548028,70,3166,4936,0
MA_31MA_70,-0.155249601,0.82009607,0.010571702,70,3173,4936,0
MA_31MA_71,-0.06346462,0.734816348,0.010575955,72,3171,4936,0
MA_31MA_72,-0.06346462,0.571015625,0.010575955,74,3164,4936,0
MA_31MA_73,0.007861694,0.620136406,0.010602564,76,3162,4936,0
MA_31MA_74,-0.103969965,0.587608998,0.010475596,76,3154,4936,0
MA_31MA_75,0.008337628,0.675742093,0.01054145,82,3149,4936,0
MA_31MA_76,0.00063857,0.821964902,0.010541164,78,3129,4936,0
MA_31MA_77,-0.068977505,0.797854455,0.01052495,72,3125,4936,0
MA_31MA_78,-0.068977505,0.867819935,0.01052495,72,3126,4936,0
MA_31MA_79,-0.028189546,0.934320041,0.01051616,72,3125,4936,0
MA_31MA_80,-0.045256325,0.87491202,0.010514652,72,3124,4936,0
MA_31MA_81,-0.09078795,0.8037367,0.010503706,72,3123,4936,0
MA_31MA_82,-0.150505376,0.830873897,0.010522898,74,3124,4936,0
MA_31MA_83,-0.150505376,0.773022664,0.010522898,80,3129,4936,0
MA_31MA_84,-0.224574626,0.824905105,0.010492722,70,3127,4936,0
MA_31MA_85,-0.224574626,0.869962167,0.010492722,68,3131,4936,0
MA_31MA_86,-0.224574626,0.826389612,0.010492722,64,3125,4936,0
MA_31MA_87,-0.233709705,0.85803226,0.010487953,64,3126,4936,0
MA_31MA_88,-0.233709705,0.942528781,0.010487953,64,3133,4936,0
MA_31MA_89,-0.233709705,1.051821816,0.010487953,64,3143,4936,0
MA_31MA_90,-0.233709705,1.001305895,0.010487953,64,3149,4936,0
MA_31MA_91,-0.168123287,1.024013342,0.010464315,62,3160,4936,0
MA_31MA_92,-0.093302206,1.237100313,0.010494387,60,3163,4936,0
MA_31MA_93,-0.076201701,1.331465467,0.010518167,60,3180,4936,0
MA_31MA_94,-0.042666942,1.419492233,0.010545596,58,3190,4936,0
MA_31MA_95,-0.081612923,1.436123034,0.010552017,58,3195,4936,0
MA_31MA_96,-0.104941538,1.333252709,0.010554906,58,3201,4936,0
MA_31MA_97,-0.151666061,1.364337531,0.010566684,54,3202,4936,0
MA_31MA_98,-0.151666061,1.363446268,0.010566684,50,3204,4936,0
MA_31MA_99,-0.125691765,1.294269522,0.010570434,50,3206,4936,0
MA_31MA_100,0.035211867,1.424225014,0.010661839,52,3204,4936,0
MA_32MA_42,0.16731016,0.556147319,0.010237545,160,3009,4936,0
MA_32MA_43,0.258795291,1.058735921,0.010273709,150,2999,4936,0
MA_32MA_44,0.32062368,1.185206002,0.010289665,142,3016,4936,0
MA_32MA_45,0.235463017,1.247938826,0.010273707,142,3021,4936,0
MA_32MA_46,0.366031054,1.296398176,0.010242367,132,3026,4936,0
MA_32MA_47,0.318367108,1.279058145,0.010249911,126,3036,4936,0
MA_32MA_48,0.220137089,1.207926909,0.010205455,126,3045,4936,0
MA_32MA_49,0.020797132,1.065138141,0.010303658,128,3045,4936,0
MA_32MA_50,0.020797132,1.066363159,0.010303658,124,3064,4936,0
MA_32MA_51,0.020797132,1.160471844,0.010303658,114,3065,4936,0
MA_32MA_52,-0.006141042,1.493136893,0.010300062,112,3074,4936,0
MA_32MA_53,0.040004174,1.290291585,0.010270921,110,3081,4936,0
MA_32MA_54,0.049410816,1.529263407,0.01027044,108,3087,4936,0
MA_32MA_55,0.042263244,1.422739757,0.010270725,114,3093,4936,0
MA_32MA_56,-0.013046887,1.118430428,0.010263199,110,3087,4936,0
MA_32MA_57,-0.013046887,1.064729616,0.010263199,110,3089,4936,0
MA_32MA_58,-0.180723544,0.974439383,0.010413105,110,3112,4936,0
MA_32MA_59,-0.180723544,1.354262683,0.010413105,88,3145,4936,0
MA_32MA_60,-0.180723544,1.441779758,0.010413105,82,3154,4936,0
MA_32MA_61,-0.186425502,1.278596233,0.010412898,80,3155,4936,0
MA_32MA_62,-0.151067223,1.226051048,0.010424053,78,3165,4936,0
MA_32MA_63,-0.127634348,1.201251095,0.010421173,76,3162,4936,0
MA_32MA_64,-0.187636781,1.042494586,0.010440584,72,3161,4936,0
MA_32MA_65,-0.237779623,1.019401489,0.01045375,72,3160,4936,0
MA_32MA_66,-0.201846655,0.979812275,0.010461088,70,3161,4936,0
MA_32MA_67,-0.215742582,0.862652966,0.010462066,70,3164,4936,0
MA_32MA_68,-0.089143628,0.689580925,0.010548028,70,3166,4936,0
MA_32MA_69,-0.107551085,0.702329638,0.010565543,70,3159,4936,0
MA_32MA_70,-0.06346462,0.627865227,0.010575955,70,3164,4936,0
MA_32MA_71,-0.06346462,0.416939215,0.010575955,70,3163,4936,0
MA_32MA_72,-0.103969965,0.534243151,0.010475596,72,3169,4936,0
MA_32MA_73,-0.178129681,0.547549893,0.010505415,72,3163,4936,0
MA_32MA_74,-0.067062868,0.663985522,0.010571438,76,3155,4936,0
MA_32MA_75,-0.074646653,0.714825522,0.010571128,76,3150,4936,0
MA_32MA_76,-0.086947607,0.631977371,0.010571926,78,3142,4936,0
MA_32MA_77,-0.160015147,0.655267203,0.010553155,76,3133,4936,0
MA_32MA_78,-0.218636908,0.50257769,0.010572078,72,3137,4936,0
MA_32MA_79,-0.179171221,0.528079372,0.010563589,72,3130,4936,0
MA_32MA_80,-0.223623335,0.641883996,0.010552433,72,3125,4936,0
MA_32MA_81,-0.150505376,0.715755561,0.010522898,72,3128,4936,0
MA_32MA_82,-0.150505376,0.760052384,0.010522898,72,3128,4936,0
MA_32MA_83,-0.182033706,0.946819774,0.010502902,70,3129,4936,0
MA_32MA_84,-0.233709705,0.977247071,0.010487953,70,3126,4936,0
MA_32MA_85,-0.233709705,0.855611001,0.010487953,66,3121,4936,0
MA_32MA_86,-0.233709705,0.892658707,0.010487953,66,3121,4936,0
MA_32MA_87,-0.281799682,0.977708565,0.010474706,64,3125,4936,0
MA_32MA_88,-0.265065558,0.904367437,0.010476438,64,3130,4936,0
MA_32MA_89,-0.3367777,0.927910084,0.010505732,64,3140,4936,0
MA_32MA_90,-0.135909687,0.995187391,0.0104537,64,3144,4936,0
MA_32MA_91,-0.068775979,1.138815504,0.010429697,62,3151,4936,0
MA_32MA_92,-0.068775979,1.122148231,0.010429697,62,3170,4936,0
MA_32MA_93,-0.012107242,1.333262874,0.010461529,56,3177,4936,0
MA_32MA_94,0.126603272,1.48618629,0.010592334,58,3188,4936,0
MA_32MA_95,0.147536526,1.565097439,0.010609925,54,3193,4936,0
MA_32MA_96,0.118946092,1.652706176,0.01061422,56,3197,4936,0
MA_32MA_97,0.113258818,1.672603391,0.01062072,56,3201,4936,0
MA_32MA_98,0.008514924,1.548277891,0.010677244,54,3200,4936,0
MA_32MA_99,-0.014913125,1.411920296,0.010680187,52,3198,4936,0
MA_32MA_100,-0.012134806,1.36267146,0.010678754,52,3202,4936,0
MA_33MA_43,0.247843168,1.237403376,0.010250307,150,3005,4936,0
MA_33MA_44,0.388493636,1.336823261,0.010239761,148,3010,4936,0
MA_33MA_45,0.318367108,1.492608149,0.010249911,142,3021,4936,0
MA_33MA_46,0.318367108,1.326417084,0.010249911,134,3029,4936,0
MA_33MA_47,0.220137089,1.375782791,0.010205455,130,3031,4936,0
MA_33MA_48,0.079501407,1.297018852,0.010262805,126,3034,4936,0
MA_33MA_49,0.079501407,1.102006587,0.010262805,126,3049,4936,0
MA_33MA_50,0.079817826,1.161643929,0.010262889,120,3057,4936,0
MA_33MA_51,0.040004174,1.244867866,0.010270921,118,3066,4936,0
MA_33MA_52,0.040004174,1.499191093,0.010270921,112,3069,4936,0
MA_33MA_53,0.040004174,1.263640732,0.010270921,112,3072,4936,0
MA_33MA_54,-0.022363542,1.244664447,0.010263657,114,3086,4936,0
MA_33MA_55,-0.013046887,1.377233298,0.010263199,108,3092,4936,0
MA_33MA_56,-0.013046887,1.289304408,0.010263199,116,3094,4936,0
MA_33MA_57,-0.189648188,1.286323193,0.010413491,106,3094,4936,0
MA_33MA_58,-0.17206932,1.336223105,0.010410444,106,3111,4936,0
MA_33MA_59,-0.17206932,1.199704854,0.010410444,96,3127,4936,0
MA_33MA_60,-0.127634348,1.291148643,0.010421173,88,3149,4936,0
MA_33MA_61,-0.127634348,1.209830745,0.010421173,82,3166,4936,0
MA_33MA_62,-0.127634348,1.157735339,0.010421173,80,3161,4936,0
MA_33MA_63,-0.188582966,1.144250553,0.010440574,76,3167,4936,0
MA_33MA_64,-0.210985107,0.948173487,0.010449938,72,3161,4936,0
MA_33MA_65,-0.210985107,0.64090376,0.010449938,72,3163,4936,0
MA_33MA_66,-0.174894802,0.764469117,0.010457236,72,3161,4936,0
MA_33MA_67,-0.168056463,0.697019506,0.010455966,68,3163,4936,0
MA_33MA_68,-0.040760508,0.832616675,0.010541717,68,3163,4936,0
MA_33MA_69,-0.107551085,0.678390456,0.010565543,70,3160,4936,0
MA_33MA_70,-0.024570843,0.475862937,0.010567929,70,3156,4936,0
MA_33MA_71,-0.175135087,0.437193156,0.010448325,70,3163,4936,0
MA_33MA_72,-0.178129681,0.58486643,0.010505415,70,3164,4936,0
MA_33MA_73,-0.067062868,0.529489385,0.010571438,72,3160,4936,0
MA_33MA_74,-0.091500005,0.516766895,0.010569594,72,3160,4936,0
MA_33MA_75,-0.103766825,0.472847612,0.010570384,70,3159,4936,0
MA_33MA_76,-0.160015147,0.524511761,0.010553155,70,3154,4936,0
MA_33MA_77,-0.218636908,0.565062412,0.010572078,72,3144,4936,0
MA_33MA_78,-0.218636908,0.655968899,0.010572078,72,3137,4936,0
MA_33MA_79,-0.136644202,0.530942383,0.010573618,74,3137,4936,0
MA_33MA_80,-0.232705186,0.554564107,0.01054769,70,3130,4936,0
MA_33MA_81,-0.232705186,0.58180469,0.01054769,70,3127,4936,0
MA_33MA_82,-0.233709705,0.768889934,0.010487953,70,3124,4936,0
MA_33MA_83,-0.233709705,0.958232168,0.010487953,70,3127,4936,0
MA_33MA_84,-0.216868492,0.999140278,0.010489647,68,3128,4936,0
MA_33MA_85,-0.216868492,1.155320193,0.010489647,64,3125,4936,0
MA_33MA_86,-0.265065558,0.929542372,0.010476438,68,3118,4936,0
MA_33MA_87,-0.184834745,1.128422804,0.010440618,66,3118,4936,0
MA_33MA_88,-0.120308326,1.146972577,0.010572864,64,3125,4936,0
MA_33MA_89,-0.120308326,1.093268413,0.010572864,64,3136,4936,0
MA_33MA_90,-0.045742404,0.977749683,0.010543052,64,3146,4936,0
MA_33MA_91,0.003662451,1.124546167,0.010555718,64,3152,4936,0
MA_33MA_92,0.072025794,1.036093126,0.010531553,60,3164,4936,0
MA_33MA_93,-0.085986427,1.276147008,0.010595956,56,3177,4936,0
MA_33MA_94,-0.12324128,1.417149409,0.010604546,58,3181,4936,0
MA_33MA_95,0.053223739,1.556454672,0.010661528,54,3194,4936,0
MA_33MA_96,0.060901393,1.603102643,0.010661794,56,3190,4936,0
MA_33MA_97,-0.002395802,1.517819484,0.010672745,58,3197,4936,0
MA_33MA_98,0.009894572,1.415448481,0.010673505,60,3197,4936,0
MA_33MA_99,0.009894572,1.377634044,0.010673505,52,3200,4936,0
MA_33MA_100,0.00440443,1.455276658,0.010679944,52,3198,4936,0
MA_34MA_44,0.228545863,1.232091821,0.010212957,148,3018,4936,0
MA_34MA_45,0.289769249,1.153138178,0.010246531,144,3018,4936,0
MA_34MA_46,0.026845687,1.190058392,0.010276785,140,3025,4936,0
MA_34MA_47,0.026845687,1.329496109,0.010276785,132,3036,4936,0
MA_34MA_48,0.026845687,1.24969925,0.010276785,128,3032,4936,0
MA_34MA_49,0.024234372,1.16598082,0.010270112,128,3047,4936,0
MA_34MA_50,-0.015157864,1.36943626,0.01027805,122,3058,4936,0
MA_34MA_51,-0.039394606,1.540251721,0.010281084,122,3058,4936,0
MA_34MA_52,-0.03995563,1.591224311,0.010280927,116,3067,4936,0
MA_34MA_53,-0.07402879,1.306716142,0.010277423,112,3078,4936,0
MA_34MA_54,-0.07402879,1.367551526,0.010277423,110,3070,4936,0
MA_34MA_55,-0.028299321,1.503574548,0.010263486,108,3088,4936,0
MA_34MA_56,-0.17206932,1.658675754,0.010410444,106,3098,4936,0
MA_34MA_57,-0.17206932,1.180687224,0.010410444,108,3099,4936,0
MA_34MA_58,-0.17206932,1.228107511,0.010410444,104,3104,4936,0
MA_34MA_59,-0.127634348,1.296511809,0.010421173,102,3131,4936,0
MA_34MA_60,-0.101171754,1.13683484,0.010417212,90,3136,4936,0
MA_34MA_61,-0.101171754,1.045303899,0.010417212,88,3147,4936,0
MA_34MA_62,-0.161511084,1.000526151,0.010436699,82,3156,4936,0
MA_34MA_63,-0.210985107,0.954504368,0.010449938,78,3162,4936,0
MA_34MA_64,-0.210985107,0.826262614,0.010449938,72,3166,4936,0
MA_34MA_65,-0.115345515,0.674257002,0.010446988,72,3166,4936,0
MA_34MA_66,-0.168056463,0.582589731,0.010455966,72,3162,4936,0
MA_34MA_67,-0.129472126,0.519330756,0.010448021,70,3164,4936,0
MA_34MA_68,-0.068938897,0.599885177,0.010557582,68,3163,4936,0
MA_34MA_69,-0.219062207,0.577101272,0.010437576,68,3156,4936,0
MA_34MA_70,-0.175135087,0.45331109,0.010448325,68,3158,4936,0
MA_34MA_71,-0.185624685,0.418112142,0.010505067,70,3154,4936,0
MA_34MA_72,-0.185624685,0.473979587,0.010505067,70,3158,4936,0
MA_34MA_73,-0.091500005,0.527160355,0.010569594,70,3163,4936,0
MA_34MA_74,-0.103766825,0.621263795,0.010570384,70,3158,4936,0
MA_34MA_75,-0.160015147,0.581215628,0.010553155,70,3152,4936,0
MA_34MA_76,-0.218636908,0.687498735,0.010572078,70,3154,4936,0
MA_34MA_77,-0.269696454,0.578960769,0.010557141,72,3149,4936,0
MA_34MA_78,-0.188291225,0.64558661,0.010558869,70,3147,4936,0
MA_34MA_79,-0.188291225,0.696960431,0.010558869,70,3144,4936,0
MA_34MA_80,-0.215960606,0.747762778,0.010549375,70,3136,4936,0
MA_34MA_81,-0.289216097,0.665137992,0.010519061,70,3133,4936,0
MA_34MA_82,-0.289216097,0.708132809,0.010519061,70,3133,4936,0
MA_34MA_83,0.003662451,1.061598867,0.010555718,72,3127,4936,0
MA_34MA_84,-0.045742404,1.093919323,0.010543052,68,3127,4936,0
MA_34MA_85,-0.045742404,1.182430163,0.010543052,64,3121,4936,0
MA_34MA_86,-0.147693299,1.217306074,0.010599304,64,3126,4936,0
MA_34MA_87,-0.147693299,1.051113125,0.010599304,64,3121,4936,0
MA_34MA_88,-0.220319198,0.959330731,0.010628632,62,3121,4936,0
MA_34MA_89,-0.220319198,0.823707528,0.010628632,64,3128,4936,0
MA_34MA_90,-0.217581611,0.895140694,0.010628609,62,3138,4936,0
MA_34MA_91,-0.144913469,1.057860078,0.010599272,60,3150,4936,0
MA_34MA_92,-0.132819427,1.147673585,0.010600112,58,3164,4936,0
MA_34MA_93,-0.160030242,1.219986831,0.010604083,56,3169,4936,0
MA_34MA_94,-0.064482362,1.266687317,0.010595178,58,3178,4936,0
MA_34MA_95,0.056067871,1.389412332,0.010635187,56,3181,4936,0
MA_34MA_96,-0.010706099,1.520980163,0.010647575,54,3185,4936,0
MA_34MA_97,0.046210313,1.425622452,0.010664295,60,3191,4936,0
MA_34MA_98,0.037020523,1.477187377,0.010681385,60,3188,4936,0
MA_34MA_99,0.037020523,1.34701613,0.010681385,60,3190,4936,0
MA_34MA_100,0.012211317,1.310277964,0.010688341,56,3197,4936,0
MA_35MA_45,0.059817733,1.313691071,0.010271233,152,3017,4936,0
MA_35MA_46,0.051372698,1.411912533,0.010273685,146,3021,4936,0
MA_35MA_47,0.051372698,1.196361529,0.010273685,138,3028,4936,0
MA_35MA_48,-0.015157864,1.192026103,0.01027805,130,3030,4936,0
MA_35MA_49,-0.015157864,1.288263785,0.01027805,130,3045,4936,0
MA_35MA_50,-0.029767064,1.316951997,0.010279161,122,3053,4936,0
MA_35MA_51,-0.057438572,1.618870812,0.010275259,120,3060,4936,0
MA_35MA_52,-0.064458246,1.634819202,0.010275513,118,3068,4936,0
MA_35MA_53,-0.07402879,1.354373887,0.010277423,118,3067,4936,0
MA_35MA_54,-0.055833098,1.351361694,0.010274245,110,3078,4936,0
MA_35MA_55,-0.221569678,1.338963218,0.010423695,106,3080,4936,0
MA_35MA_56,-0.17206932,1.580358387,0.010410444,106,3094,4936,0
MA_35MA_57,-0.145791399,1.510955136,0.010406529,106,3096,4936,0
MA_35MA_58,-0.101171754,1.264854715,0.010417212,104,3103,4936,0
MA_35MA_59,-0.151318096,1.274760307,0.010430607,98,3120,4936,0
MA_35MA_60,-0.151318096,0.861848649,0.010430607,98,3134,4936,0
MA_35MA_61,-0.122806112,0.966590496,0.010428727,86,3142,4936,0
MA_35MA_62,-0.151790379,0.957158125,0.010439776,82,3146,4936,0
MA_35MA_63,-0.151790379,0.937430616,0.010439776,82,3152,4936,0
MA_35MA_64,-0.115345515,0.728791197,0.010446988,78,3159,4936,0
MA_35MA_65,-0.129472126,0.576504326,0.010448021,74,3159,4936,0
MA_35MA_66,-0.129472126,0.400011965,0.010448021,72,3163,4936,0
MA_35MA_67,-0.152949546,0.411454407,0.010413777,70,3160,4936,0
MA_35MA_68,-0.226557157,0.37959441,0.010437213,68,3158,4936,0
MA_35MA_69,-0.18267599,0.386494836,0.010447977,68,3163,4936,0
MA_35MA_70,-0.18267599,0.377852444,0.010447977,68,3162,4936,0
MA_35MA_71,-0.202290098,0.373522477,0.010503444,68,3161,4936,0
MA_35MA_72,-0.091500005,0.443917062,0.010569594,70,3161,4936,0
MA_35MA_73,-0.147848004,0.430690646,0.010552394,70,3161,4936,0
MA_35MA_74,-0.160015147,0.489070662,0.010553155,72,3158,4936,0
MA_35MA_75,-0.413577238,0.54914322,0.010683866,70,3155,4936,0
MA_35MA_76,-0.376006734,0.602778753,0.010675821,70,3158,4936,0
MA_35MA_77,-0.188291225,0.587612462,0.010558869,70,3155,4936,0
MA_35MA_78,-0.188291225,0.722322546,0.010558869,70,3150,4936,0
MA_35MA_79,-0.135460437,0.721456155,0.010513633,68,3151,4936,0
MA_35MA_80,0.003312043,0.747164962,0.010615077,72,3149,4936,0
MA_35MA_81,-0.071565609,0.81397886,0.010585651,70,3143,4936,0
MA_35MA_82,-0.172535374,0.772125726,0.010641565,68,3138,4936,0
MA_35MA_83,-0.172535374,0.825858397,0.010641565,70,3133,4936,0
MA_35MA_84,-0.220319198,1.031564302,0.010628632,70,3128,4936,0
MA_35MA_85,-0.135604765,1.149037334,0.010600145,66,3130,4936,0
MA_35MA_86,-0.132819427,1.187830638,0.010600112,64,3131,4936,0
MA_35MA_87,-0.205664602,1.104813102,0.010629485,62,3133,4936,0
MA_35MA_88,-0.205664602,1.085753218,0.010629485,66,3128,4936,0
MA_35MA_89,-0.192262809,1.061126799,0.010628561,60,3123,4936,0
MA_35MA_90,-0.192262809,1.013311693,0.010628561,62,3133,4936,0
MA_35MA_91,-0.251157866,1.04514498,0.010640974,62,3146,4936,0
MA_35MA_92,-0.179092678,1.179346259,0.010611782,60,3155,4936,0
MA_35MA_93,-0.188293578,1.101582295,0.010611262,54,3161,4936,0
MA_35MA_94,-0.159004721,1.154466926,0.010626022,56,3167,4936,0
MA_35MA_95,-0.054828723,1.221935826,0.010660595,56,3171,4936,0
MA_35MA_96,0.029657217,1.468408618,0.010651626,56,3179,4936,0
MA_35MA_97,-0.011048201,1.56587536,0.010660403,56,3178,4936,0
MA_35MA_98,-0.070570514,1.559486705,0.01069821,60,3181,4936,0
MA_35MA_99,-0.014398848,1.424044418,0.010714995,58,3183,4936,0
MA_35MA_100,-0.014398848,1.375854789,0.010714995,56,3188,4936,0
MA_36MA_46,0.011801971,1.51345334,0.010281663,150,3018,4936,0
MA_36MA_47,-0.00146955,1.43417726,0.010275036,140,3018,4936,0
MA_36MA_48,-0.00146955,1.204759659,0.010275036,142,3031,4936,0
MA_36MA_49,-0.00146955,1.31669784,0.010275036,132,3041,4936,0
MA_36MA_50,-0.036323225,1.272379671,0.010271427,124,3054,4936,0
MA_36MA_51,-0.036323225,1.506906506,0.010271427,124,3059,4936,0
MA_36MA_52,-0.036323225,1.462569743,0.010271427,118,3065,4936,0
MA_36MA_53,-0.235469008,0.855506105,0.010424666,116,3073,4936,0
MA_36MA_54,-0.235469008,0.91459591,0.010424666,118,3077,4936,0
MA_36MA_55,-0.209530268,1.302673184,0.010420829,110,3075,4936,0
MA_36MA_56,-0.195562222,1.507253862,0.010419842,108,3089,4936,0
MA_36MA_57,-0.151318096,1.571776055,0.010430607,108,3090,4936,0
MA_36MA_58,-0.112515912,1.497036924,0.010422614,104,3099,4936,0
MA_36MA_59,-0.091352426,1.229772481,0.01042027,102,3110,4936,0
MA_36MA_60,-0.151790379,0.912048067,0.010439776,102,3122,4936,0
MA_36MA_61,-0.151790379,0.937152869,0.010439776,100,3130,4936,0
MA_36MA_62,-0.151790379,0.883176684,0.010439776,86,3143,4936,0
MA_36MA_63,-0.122961052,0.69718907,0.010446659,80,3146,4936,0
MA_36MA_64,-0.287946635,0.385315815,0.010325968,76,3147,4936,0
MA_36MA_65,-0.287946635,0.315936148,0.010325968,72,3154,4936,0
MA_36MA_66,-0.160543516,0.299245288,0.010413435,74,3154,4936,0
MA_36MA_67,-0.226557157,0.235739778,0.010437213,70,3157,4936,0
MA_36MA_68,-0.226557157,0.316722987,0.010437213,70,3157,4936,0
MA_36MA_69,-0.199443322,0.27671644,0.010446348,70,3160,4936,0
MA_36MA_70,-0.327830538,0.216483802,0.010458146,68,3153,4936,0
MA_36MA_71,-0.258143955,0.253497916,0.010485865,68,3157,4936,0
MA_36MA_72,-0.147848004,0.289835898,0.010552394,68,3156,4936,0
MA_36MA_73,-0.211595426,0.245832628,0.010538326,68,3159,4936,0
MA_36MA_74,-0.319833026,0.349950514,0.010657508,70,3161,4936,0
MA_36MA_75,-0.376006734,0.40617476,0.010675821,72,3156,4936,0
MA_36MA_76,-0.335167592,0.474312427,0.010686121,70,3162,4936,0
MA_36MA_77,-0.301341962,0.532458122,0.01064006,70,3163,4936,0
MA_36MA_78,-0.284933543,0.69663914,0.010641783,68,3162,4936,0
MA_36MA_79,-0.284933543,0.669022333,0.010641783,68,3161,4936,0
MA_36MA_80,-0.222409483,0.794467705,0.010713355,68,3157,4936,0
MA_36MA_81,-0.318859793,0.822914976,0.010767935,70,3149,4936,0
MA_36MA_82,-0.157782769,0.919816468,0.010642386,70,3144,4936,0
MA_36MA_83,-0.157782769,0.879377834,0.010642386,68,3140,4936,0
MA_36MA_84,-0.251157866,1.021627169,0.010640974,66,3130,4936,0
MA_36MA_85,-0.251157866,1.068509388,0.010640974,66,3135,4936,0
MA_36MA_86,-0.251157866,1.086848317,0.010640974,64,3137,4936,0
MA_36MA_87,-0.237879561,1.158574746,0.010640077,60,3132,4936,0
MA_36MA_88,-0.237879561,1.274684091,0.010640077,60,3129,4936,0
MA_36MA_89,-0.246966121,1.118672635,0.010639535,64,3129,4936,0
MA_36MA_90,-0.390568668,1.328924638,0.010765429,58,3126,4936,0
MA_36MA_91,-0.246966121,1.073039864,0.010639535,60,3139,4936,0
MA_36MA_92,-0.239166112,1.1917672,0.010643118,58,3145,4936,0
MA_36MA_93,-0.166931982,1.171284651,0.010613893,58,3157,4936,0
MA_36MA_94,-0.118707265,1.296086693,0.010626729,52,3164,4936,0
MA_36MA_95,-0.088341518,1.301901266,0.010631765,52,3172,4936,0
MA_36MA_96,-0.168295979,1.426830994,0.010666879,52,3174,4936,0
MA_36MA_97,-0.113760446,1.42619278,0.010698292,56,3173,4936,0
MA_36MA_98,-0.046961445,1.564945333,0.010684052,54,3174,4936,0
MA_36MA_99,-0.046961445,1.608529804,0.010684052,56,3178,4936,0
MA_36MA_100,-0.002922481,1.551839987,0.010730279,56,3177,4936,0
MA_37MA_47,-0.00146955,1.575518979,0.010275036,152,3008,4936,0
MA_37MA_48,-0.036323225,1.170116315,0.010271427,142,3032,4936,0
MA_37MA_49,0.003935027,1.425868557,0.010263115,142,3036,4936,0
MA_37MA_50,-0.065271987,1.203403226,0.010287715,126,3060,4936,0
MA_37MA_51,-0.230408131,1.325324357,0.010436906,120,3064,4936,0
MA_37MA_52,-0.236050393,0.982700114,0.010436687,118,3064,4936,0
MA_37MA_53,-0.236050393,0.931829671,0.010436687,116,3073,4936,0
MA_37MA_54,-0.236409145,1.107816155,0.010424653,114,3068,4936,0
MA_37MA_55,-0.165379297,1.350744964,0.01043162,114,3088,4936,0
MA_37MA_56,-0.126683088,1.451631097,0.010423651,110,3077,4936,0
MA_37MA_57,-0.105574697,1.222149039,0.01042132,108,3087,4936,0
MA_37MA_58,-0.16583778,1.330351006,0.010440788,106,3093,4936,0
MA_37MA_59,-0.173395727,1.40685587,0.010440442,104,3096,4936,0
MA_37MA_60,-0.173395727,1.066306009,0.010440442,102,3106,4936,0
MA_37MA_61,-0.323912638,0.714485229,0.010318401,96,3126,4936,0
MA_37MA_62,-0.287946635,0.694732294,0.010325968,88,3125,4936,0
MA_37MA_63,-0.287946635,0.379955244,0.010325968,86,3141,4936,0
MA_37MA_64,-0.217222021,0.403429409,0.010395811,78,3141,4936,0
MA_37MA_65,-0.217222021,0.264144508,0.010395811,76,3140,4936,0
MA_37MA_66,-0.217222021,0.208018314,0.010395811,72,3149,4936,0
MA_37MA_67,-0.255637614,0.195008645,0.010428682,72,3156,4936,0
MA_37MA_68,-0.255637614,0.284934376,0.010428682,70,3156,4936,0
MA_37MA_69,-0.327830538,0.267514392,0.010458146,70,3149,4936,0
MA_37MA_70,-0.258143955,0.28479485,0.010485865,68,3151,4936,0
MA_37MA_71,-0.270184578,0.227733721,0.010462306,68,3152,4936,0
MA_37MA_72,-0.308127229,0.255810323,0.010656841,68,3154,4936,0
MA_37MA_73,-0.319833026,0.350204763,0.010657508,68,3159,4936,0
MA_37MA_74,-0.376006734,0.37261945,0.010675821,68,3155,4936,0
MA_37MA_75,-0.342577859,0.460016826,0.010629782,70,3161,4936,0
MA_37MA_76,-0.301341962,0.59994115,0.01064006,70,3165,4936,0
MA_37MA_77,-0.284933543,0.563362219,0.010641783,68,3162,4936,0
MA_37MA_78,-0.284933543,0.659028987,0.010641783,68,3167,4936,0
MA_37MA_79,-0.219695349,0.707349842,0.010713332,68,3166,4936,0
MA_37MA_80,-0.316205401,0.849943351,0.010767925,68,3160,4936,0
MA_37MA_81,-0.316205401,0.963398929,0.010767925,68,3158,4936,0
MA_37MA_82,-0.3509287,0.92841636,0.010755777,68,3154,4936,0
MA_37MA_83,-0.394586362,0.923942562,0.010766822,68,3149,4936,0
MA_37MA_84,-0.251157866,0.988688583,0.010640974,64,3136,4936,0
